nombre_embalse	fecha	hora	cota
MAULE	2022-09-29	1	2158,6
MELADO	2022-09-29	1	644,57
PANGUE	2022-09-29	1	509,64
POLCURA	2022-09-29	1	735,69
RALCO	2022-09-29	1	719,2
RAPEL	2022-09-29	1	103,86
ANGOSTURA	2022-09-29	2	316,54
CHAPO	2022-09-29	2	238,42
COLBUN	2022-09-29	2	425,92
INVERNADA	2022-09-29	2	1285,27
LAJA	2022-09-29	2	1317,53
MACHICURA	2022-09-29	2	257,3
MAULE	2022-09-29	2	2158,6
MELADO	2022-09-29	2	644,51
PANGUE	2022-09-29	2	509,63
POLCURA	2022-09-29	2	735,37
RALCO	2022-09-29	2	719,17
RAPEL	2022-09-29	2	103,82
ANGOSTURA	2022-09-29	3	316,69
CHAPO	2022-09-29	3	238,41
COLBUN	2022-09-29	3	425,93
INVERNADA	2022-09-29	3	1285,29
LAJA	2022-09-29	3	1317,53
MACHICURA	2022-09-29	3	257,29
MAULE	2022-09-29	3	2158,6
MELADO	2022-09-29	3	644,42
PANGUE	2022-09-29	3	509,61
POLCURA	2022-09-29	3	735,01
RALCO	2022-09-29	3	719,16
RAPEL	2022-09-29	3	103,86
ANGOSTURA	2022-09-29	4	316,7
CHAPO	2022-09-29	4	238,4
COLBUN	2022-09-29	4	425,94
INVERNADA	2022-09-29	4	1285,3
LAJA	2022-09-29	4	1317,53
MACHICURA	2022-09-29	4	257,28
MAULE	2022-09-29	4	2158,6
MELADO	2022-09-29	4	644,35
PANGUE	2022-09-29	4	509,59
POLCURA	2022-09-29	4	734,52
RALCO	2022-09-29	4	719,13
RAPEL	2022-09-29	4	103,83
ANGOSTURA	2022-09-29	5	316,68
CHAPO	2022-09-29	5	238,39
COLBUN	2022-09-29	5	425,95
INVERNADA	2022-09-29	5	1285,31
LAJA	2022-09-29	5	1317,53
MACHICURA	2022-09-29	5	257,27
MAULE	2022-09-29	5	2158,6
MELADO	2022-09-29	5	644,28
PANGUE	2022-09-29	5	509,57
POLCURA	2022-09-29	5	734,19
RALCO	2022-09-29	5	719,11
RAPEL	2022-09-29	5	103,85
ANGOSTURA	2022-09-29	6	316,71
CHAPO	2022-09-29	6	238,39
COLBUN	2022-09-29	6	425,95
INVERNADA	2022-09-29	6	1285,33
LAJA	2022-09-29	6	1317,53
MACHICURA	2022-09-29	6	257,27
MAULE	2022-09-29	6	2158,6
MELADO	2022-09-29	6	644,23
PANGUE	2022-09-29	6	509,56
POLCURA	2022-09-29	6	734,33
RALCO	2022-09-29	6	719,1
RAPEL	2022-09-29	6	103,84
ANGOSTURA	2022-09-29	7	316,73
CHAPO	2022-09-29	7	238,38
COLBUN	2022-09-29	7	425,94
INVERNADA	2022-09-29	7	1285,32
LAJA	2022-09-29	7	1317,53
MACHICURA	2022-09-29	7	257,31
MAULE	2022-09-29	7	2158,6
MELADO	2022-09-29	7	644,17
PANGUE	2022-09-29	7	509,54
POLCURA	2022-09-29	7	734,38
RALCO	2022-09-29	7	719,06
RAPEL	2022-09-29	7	103,84
ANGOSTURA	2022-09-29	8	316,7
CHAPO	2022-09-29	8	238,38
COLBUN	2022-09-29	8	425,93
INVERNADA	2022-09-29	8	1285,31
LAJA	2022-09-29	8	1317,53
MACHICURA	2022-09-29	8	257,35
MAULE	2022-09-29	8	2158,6
MELADO	2022-09-29	8	644,11
PANGUE	2022-09-29	8	509,52
POLCURA	2022-09-29	8	734,69
RALCO	2022-09-29	8	719,05
RAPEL	2022-09-29	8	103,84
ANGOSTURA	2022-09-29	9	316,67
CHAPO	2022-09-29	9	238,37
COLBUN	2022-09-29	9	425,91
INVERNADA	2022-09-29	9	1285,32
LAJA	2022-09-29	9	1317,53
MACHICURA	2022-09-29	9	257,43
MAULE	2022-09-29	9	2158,6
MELADO	2022-09-29	9	644,08
PANGUE	2022-09-29	9	509,43
POLCURA	2022-09-29	9	734,99
RALCO	2022-09-29	9	719,02
RAPEL	2022-09-29	9	103,85
ANGOSTURA	2022-09-29	10	316,63
CHAPO	2022-09-29	10	238,37
COLBUN	2022-09-29	10	425,9
INVERNADA	2022-09-29	10	1285,34
LAJA	2022-09-29	10	1317,53
MACHICURA	2022-09-29	10	257,47
MAULE	2022-09-29	10	2158,6
MELADO	2022-09-29	10	644,12
PANGUE	2022-09-29	10	509,39
POLCURA	2022-09-29	10	735,01
RALCO	2022-09-29	10	719,03
RAPEL	2022-09-29	10	103,85
ANGOSTURA	2022-09-29	11	316,61
CHAPO	2022-09-29	11	238,36
COLBUN	2022-09-29	11	425,9
INVERNADA	2022-09-29	11	1285,35
LAJA	2022-09-29	11	1317,53
MACHICURA	2022-09-29	11	257,41
MAULE	2022-09-29	11	2158,6
MELADO	2022-09-29	11	644,19
PANGUE	2022-09-29	11	509,29
POLCURA	2022-09-29	11	735,1
RALCO	2022-09-29	11	719,02
RAPEL	2022-09-29	11	103,85
ANGOSTURA	2022-09-29	12	316,59
CHAPO	2022-09-29	12	238,36
COLBUN	2022-09-29	12	425,9
INVERNADA	2022-09-29	12	1285,37
LAJA	2022-09-29	12	1317,53
MACHICURA	2022-09-29	12	257,3
MAULE	2022-09-29	12	2158,6
MELADO	2022-09-29	12	644,37
PANGUE	2022-09-29	12	509,19
POLCURA	2022-09-29	12	735,1
RALCO	2022-09-29	12	719,01
RAPEL	2022-09-29	12	103,85
ANGOSTURA	2022-09-29	13	316,56
CHAPO	2022-09-29	13	238,35
COLBUN	2022-09-29	13	425,9
INVERNADA	2022-09-29	13	1285,38
LAJA	2022-09-29	13	1317,53
MACHICURA	2022-09-29	13	257,17
MAULE	2022-09-29	13	2158,6
MELADO	2022-09-29	13	644,55
PANGUE	2022-09-29	13	509,15
POLCURA	2022-09-29	13	735,1
RALCO	2022-09-29	13	719,01
RAPEL	2022-09-29	13	103,85
ANGOSTURA	2022-09-29	14	316,5
CHAPO	2022-09-29	14	238,35
COLBUN	2022-09-29	14	425,9
INVERNADA	2022-09-29	14	1285,4
LAJA	2022-09-29	14	1317,53
MACHICURA	2022-09-29	14	256,99
MAULE	2022-09-29	14	2158,6
MELADO	2022-09-29	14	644,73
PANGUE	2022-09-29	14	509,11
POLCURA	2022-09-29	14	735,1
RALCO	2022-09-29	14	719,02
RAPEL	2022-09-29	14	103,85
ANGOSTURA	2022-09-29	15	316,41
CHAPO	2022-09-29	15	238,34
COLBUN	2022-09-29	15	425,9
INVERNADA	2022-09-29	15	1285,41
LAJA	2022-09-29	15	1317,53
MACHICURA	2022-09-29	15	256,88
MAULE	2022-09-29	15	2158,6
MELADO	2022-09-29	15	644,9
PANGUE	2022-09-29	15	509,14
POLCURA	2022-09-29	15	735,18
RALCO	2022-09-29	15	719,03
RAPEL	2022-09-29	15	103,85
ANGOSTURA	2022-09-29	16	316,35
CHAPO	2022-09-29	16	238,34
COLBUN	2022-09-29	16	425,91
INVERNADA	2022-09-29	16	1285,42
LAJA	2022-09-29	16	1317,53
MACHICURA	2022-09-29	16	256,84
MAULE	2022-09-29	16	2158,6
MELADO	2022-09-29	16	645,08
PANGUE	2022-09-29	16	509,14
POLCURA	2022-09-29	16	735,31
RALCO	2022-09-29	16	719,05
RAPEL	2022-09-29	16	103,85
ANGOSTURA	2022-09-29	17	316,27
CHAPO	2022-09-29	17	238,34
COLBUN	2022-09-29	17	425,91
INVERNADA	2022-09-29	17	1285,43
LAJA	2022-09-29	17	1317,53
MACHICURA	2022-09-29	17	256,8
MAULE	2022-09-29	17	2158,6
MELADO	2022-09-29	17	645,25
PANGUE	2022-09-29	17	509,08
POLCURA	2022-09-29	17	735,4
RALCO	2022-09-29	17	719,05
RAPEL	2022-09-29	17	103,85
ANGOSTURA	2022-09-29	18	316,26
CHAPO	2022-09-29	18	238,34
COLBUN	2022-09-29	18	425,91
INVERNADA	2022-09-29	18	1285,45
LAJA	2022-09-29	18	1317,53
MACHICURA	2022-09-29	18	256,77
MAULE	2022-09-29	18	2158,6
MELADO	2022-09-29	18	645,41
PANGUE	2022-09-29	18	508,99
POLCURA	2022-09-29	18	735,5
RALCO	2022-09-29	18	719,06
RAPEL	2022-09-29	18	103,85
ANGOSTURA	2022-09-29	19	316,18
CHAPO	2022-09-29	19	238,33
COLBUN	2022-09-29	19	425,91
INVERNADA	2022-09-29	19	1285,47
LAJA	2022-09-29	19	1317,53
MACHICURA	2022-09-29	19	256,75
MAULE	2022-09-29	19	2158,6
MELADO	2022-09-29	19	645,54
PANGUE	2022-09-29	19	508,98
POLCURA	2022-09-29	19	735,56
RALCO	2022-09-29	19	719,06
RAPEL	2022-09-29	19	103,86
ANGOSTURA	2022-09-29	20	316,06
CHAPO	2022-09-29	20	238,33
COLBUN	2022-09-29	20	425,89
INVERNADA	2022-09-29	20	1285,48
LAJA	2022-09-29	20	1317,53
MACHICURA	2022-09-29	20	256,83
MAULE	2022-09-29	20	2158,6
MELADO	2022-09-29	20	645,49
PANGUE	2022-09-29	20	508,94
POLCURA	2022-09-29	20	735,5
RALCO	2022-09-29	20	719,05
RAPEL	2022-09-29	20	103,85
ANGOSTURA	2022-09-29	21	316,11
CHAPO	2022-09-29	21	238,32
COLBUN	2022-09-29	21	425,89
INVERNADA	2022-09-29	21	1285,48
LAJA	2022-09-29	21	1317,53
MACHICURA	2022-09-29	21	256,87
MAULE	2022-09-29	21	2158,6
MELADO	2022-09-29	21	645,42
PANGUE	2022-09-29	21	508,93
POLCURA	2022-09-29	21	735,49
RALCO	2022-09-29	21	719,02
RAPEL	2022-09-29	21	103,85
ANGOSTURA	2022-09-29	22	316,26
CHAPO	2022-09-29	22	238,32
COLBUN	2022-09-29	22	425,88
INVERNADA	2022-09-29	22	1285,48
LAJA	2022-09-29	22	1317,53
MACHICURA	2022-09-29	22	256,91
MAULE	2022-09-29	22	2158,6
MELADO	2022-09-29	22	645,36
PANGUE	2022-09-29	22	509,01
POLCURA	2022-09-29	22	735,41
RALCO	2022-09-29	22	719,01
RAPEL	2022-09-29	22	103,85
ANGOSTURA	2022-09-29	23	316,39
CHAPO	2022-09-29	23	238,32
COLBUN	2022-09-29	23	425,87
INVERNADA	2022-09-29	23	1285,48
LAJA	2022-09-29	23	1317,53
MACHICURA	2022-09-29	23	256,97
MAULE	2022-09-29	23	2158,6
MELADO	2022-09-29	23	645,31
PANGUE	2022-09-29	23	509,05
POLCURA	2022-09-29	23	735,29
RALCO	2022-09-29	23	718,98
RAPEL	2022-09-29	23	103,83
ANGOSTURA	2022-09-29	24	316,38
CHAPO	2022-09-29	24	238,32
COLBUN	2022-09-29	24	425,87
INVERNADA	2022-09-29	24	1285,48
LAJA	2022-09-29	24	1317,58
MACHICURA	2022-09-29	24	256,98
MAULE	2022-09-29	24	2158,62
MELADO	2022-09-29	24	645,26
PANGUE	2022-09-29	24	509,04
POLCURA	2022-09-29	24	735,23
RALCO	2022-09-29	24	718,97
RAPEL	2022-09-29	24	103,85
ANGOSTURA	2022-09-30	1	316,4
CHAPO	2022-09-30	1	238,32
COLBUN	2022-09-30	1	425,86
INVERNADA	2022-09-30	1	1285,5
LAJA	2022-09-30	1	1317,58
MACHICURA	2022-09-30	1	257,02
MAULE	2022-09-30	1	2158,62
MELADO	2022-09-30	1	645,22
PANGUE	2022-09-30	1	509,03
POLCURA	2022-09-30	1	734,92
RALCO	2022-09-30	1	718,95
RAPEL	2022-09-30	1	103,84
ANGOSTURA	2022-09-30	2	316,44
CHAPO	2022-09-30	2	238,32
COLBUN	2022-09-30	2	425,87
INVERNADA	2022-09-30	2	1285,52
LAJA	2022-09-30	2	1317,58
MACHICURA	2022-09-30	2	257,04
MAULE	2022-09-30	2	2158,62
MELADO	2022-09-30	2	645,18
PANGUE	2022-09-30	2	509,0
POLCURA	2022-09-30	2	734,42
RALCO	2022-09-30	2	718,93
RAPEL	2022-09-30	2	103,85
ANGOSTURA	2022-09-30	3	316,52
CHAPO	2022-09-30	3	238,31
COLBUN	2022-09-30	3	425,87
INVERNADA	2022-09-30	3	1285,53
LAJA	2022-09-30	3	1317,58
MACHICURA	2022-09-30	3	257,04
MAULE	2022-09-30	3	2158,62
MELADO	2022-09-30	3	645,14
PANGUE	2022-09-30	3	508,97
POLCURA	2022-09-30	3	734,21
RALCO	2022-09-30	3	718,92
RAPEL	2022-09-30	3	103,85
ANGOSTURA	2022-09-30	4	316,61
CHAPO	2022-09-30	4	238,31
COLBUN	2022-09-30	4	425,88
INVERNADA	2022-09-30	4	1285,55
LAJA	2022-09-30	4	1317,58
MACHICURA	2022-09-30	4	257,04
MAULE	2022-09-30	4	2158,62
MELADO	2022-09-30	4	645,12
PANGUE	2022-09-30	4	508,95
POLCURA	2022-09-30	4	734,3
RALCO	2022-09-30	4	718,91
RAPEL	2022-09-30	4	103,85
ANGOSTURA	2022-09-30	5	316,66
CHAPO	2022-09-30	5	238,3
COLBUN	2022-09-30	5	425,88
INVERNADA	2022-09-30	5	1285,57
LAJA	2022-09-30	5	1317,58
MACHICURA	2022-09-30	5	257,03
MAULE	2022-09-30	5	2158,62
MELADO	2022-09-30	5	645,07
PANGUE	2022-09-30	5	508,93
POLCURA	2022-09-30	5	734,4
RALCO	2022-09-30	5	718,88
RAPEL	2022-09-30	5	103,85
ANGOSTURA	2022-09-30	6	316,71
CHAPO	2022-09-30	6	238,3
COLBUN	2022-09-30	6	425,89
INVERNADA	2022-09-30	6	1285,59
LAJA	2022-09-30	6	1317,58
MACHICURA	2022-09-30	6	256,99
MAULE	2022-09-30	6	2158,62
MELADO	2022-09-30	6	645,05
PANGUE	2022-09-30	6	509,0
POLCURA	2022-09-30	6	734,49
RALCO	2022-09-30	6	718,86
RAPEL	2022-09-30	6	103,85
ANGOSTURA	2022-09-30	7	316,81
CHAPO	2022-09-30	7	238,29
COLBUN	2022-09-30	7	425,87
INVERNADA	2022-09-30	7	1285,6
LAJA	2022-09-30	7	1317,58
MACHICURA	2022-09-30	7	257,01
MAULE	2022-09-30	7	2158,62
MELADO	2022-09-30	7	645,05
PANGUE	2022-09-30	7	509,19
POLCURA	2022-09-30	7	734,5
RALCO	2022-09-30	7	718,85
RAPEL	2022-09-30	7	103,85
ANGOSTURA	2022-09-30	8	316,72
CHAPO	2022-09-30	8	238,29
COLBUN	2022-09-30	8	425,86
INVERNADA	2022-09-30	8	1285,61
LAJA	2022-09-30	8	1317,58
MACHICURA	2022-09-30	8	257,09
MAULE	2022-09-30	8	2158,62
MELADO	2022-09-30	8	645,03
PANGUE	2022-09-30	8	509,26
POLCURA	2022-09-30	8	734,58
RALCO	2022-09-30	8	718,83
RAPEL	2022-09-30	8	103,85
ANGOSTURA	2022-09-30	9	316,58
CHAPO	2022-09-30	9	238,29
COLBUN	2022-09-30	9	425,85
INVERNADA	2022-09-30	9	1285,62
LAJA	2022-09-30	9	1317,58
MACHICURA	2022-09-30	9	257,11
MAULE	2022-09-30	9	2158,62
MELADO	2022-09-30	9	645,02
PANGUE	2022-09-30	9	509,19
POLCURA	2022-09-30	9	734,68
RALCO	2022-09-30	9	718,82
RAPEL	2022-09-30	9	103,85
ANGOSTURA	2022-09-30	10	316,53
CHAPO	2022-09-30	10	238,29
COLBUN	2022-09-30	10	425,84
INVERNADA	2022-09-30	10	1285,64
LAJA	2022-09-30	10	1317,58
MACHICURA	2022-09-30	10	257,16
MAULE	2022-09-30	10	2158,62
MELADO	2022-09-30	10	645,21
PANGUE	2022-09-30	10	509,13
POLCURA	2022-09-30	10	734,66
RALCO	2022-09-30	10	718,84
RAPEL	2022-09-30	10	103,85
ANGOSTURA	2022-09-30	11	316,49
CHAPO	2022-09-30	11	238,28
COLBUN	2022-09-30	11	425,83
INVERNADA	2022-09-30	11	1285,66
LAJA	2022-09-30	11	1317,58
MACHICURA	2022-09-30	11	257,06
MAULE	2022-09-30	11	2158,62
MELADO	2022-09-30	11	645,41
PANGUE	2022-09-30	11	509,14
POLCURA	2022-09-30	11	734,65
RALCO	2022-09-30	11	718,83
RAPEL	2022-09-30	11	103,86
ANGOSTURA	2022-09-30	12	316,42
CHAPO	2022-09-30	12	238,27
COLBUN	2022-09-30	12	425,83
INVERNADA	2022-09-30	12	1285,68
LAJA	2022-09-30	12	1317,58
MACHICURA	2022-09-30	12	256,9
MAULE	2022-09-30	12	2158,62
MELADO	2022-09-30	12	645,6
PANGUE	2022-09-30	12	509,12
POLCURA	2022-09-30	12	734,62
RALCO	2022-09-30	12	718,85
RAPEL	2022-09-30	12	103,86
ANGOSTURA	2022-09-30	13	316,36
CHAPO	2022-09-30	13	238,26
COLBUN	2022-09-30	13	425,83
INVERNADA	2022-09-30	13	1285,69
LAJA	2022-09-30	13	1317,58
MACHICURA	2022-09-30	13	256,77
MAULE	2022-09-30	13	2158,62
MELADO	2022-09-30	13	645,79
PANGUE	2022-09-30	13	509,18
POLCURA	2022-09-30	13	734,61
RALCO	2022-09-30	13	718,87
RAPEL	2022-09-30	13	103,86
ANGOSTURA	2022-09-30	14	316,36
CHAPO	2022-09-30	14	238,26
COLBUN	2022-09-30	14	425,83
INVERNADA	2022-09-30	14	1285,7
LAJA	2022-09-30	14	1317,58
MACHICURA	2022-09-30	14	256,62
MAULE	2022-09-30	14	2158,62
MELADO	2022-09-30	14	645,97
PANGUE	2022-09-30	14	509,22
POLCURA	2022-09-30	14	735,09
RALCO	2022-09-30	14	718,88
RAPEL	2022-09-30	14	103,86
ANGOSTURA	2022-09-30	15	316,23
CHAPO	2022-09-30	15	238,25
COLBUN	2022-09-30	15	425,83
INVERNADA	2022-09-30	15	1285,71
LAJA	2022-09-30	15	1317,58
MACHICURA	2022-09-30	15	256,57
MAULE	2022-09-30	15	2158,62
MELADO	2022-09-30	15	646,15
PANGUE	2022-09-30	15	509,29
POLCURA	2022-09-30	15	735,7
RALCO	2022-09-30	15	718,92
RAPEL	2022-09-30	15	103,87
ANGOSTURA	2022-09-30	16	316,14
CHAPO	2022-09-30	16	238,25
COLBUN	2022-09-30	16	425,83
INVERNADA	2022-09-30	16	1285,73
LAJA	2022-09-30	16	1317,58
MACHICURA	2022-09-30	16	256,55
MAULE	2022-09-30	16	2158,62
MELADO	2022-09-30	16	646,32
PANGUE	2022-09-30	16	509,3
POLCURA	2022-09-30	16	736,0
RALCO	2022-09-30	16	718,92
RAPEL	2022-09-30	16	103,87
ANGOSTURA	2022-09-30	17	316,1
CHAPO	2022-09-30	17	238,25
COLBUN	2022-09-30	17	425,83
INVERNADA	2022-09-30	17	1285,74
LAJA	2022-09-30	17	1317,58
MACHICURA	2022-09-30	17	256,52
MAULE	2022-09-30	17	2158,62
MELADO	2022-09-30	17	646,47
PANGUE	2022-09-30	17	509,2
POLCURA	2022-09-30	17	736,02
RALCO	2022-09-30	17	718,94
RAPEL	2022-09-30	17	103,87
ANGOSTURA	2022-09-30	18	316,18
CHAPO	2022-09-30	18	238,25
COLBUN	2022-09-30	18	425,83
INVERNADA	2022-09-30	18	1285,76
LAJA	2022-09-30	18	1317,58
MACHICURA	2022-09-30	18	256,47
MAULE	2022-09-30	18	2158,62
MELADO	2022-09-30	18	646,63
PANGUE	2022-09-30	18	509,2
POLCURA	2022-09-30	18	736,06
RALCO	2022-09-30	18	718,96
RAPEL	2022-09-30	18	103,88
ANGOSTURA	2022-09-30	19	316,32
CHAPO	2022-09-30	19	238,24
COLBUN	2022-09-30	19	425,83
INVERNADA	2022-09-30	19	1285,78
LAJA	2022-09-30	19	1317,58
MACHICURA	2022-09-30	19	256,49
MAULE	2022-09-30	19	2158,62
MELADO	2022-09-30	19	646,75
PANGUE	2022-09-30	19	509,27
POLCURA	2022-09-30	19	736,01
RALCO	2022-09-30	19	718,95
RAPEL	2022-09-30	19	103,87
ANGOSTURA	2022-09-30	20	316,31
CHAPO	2022-09-30	20	238,24
COLBUN	2022-09-30	20	425,82
INVERNADA	2022-09-30	20	1285,79
LAJA	2022-09-30	20	1317,58
MACHICURA	2022-09-30	20	256,58
MAULE	2022-09-30	20	2158,62
MELADO	2022-09-30	20	646,7
PANGUE	2022-09-30	20	509,27
POLCURA	2022-09-30	20	735,95
RALCO	2022-09-30	20	718,95
RAPEL	2022-09-30	20	103,88
ANGOSTURA	2022-09-30	21	316,26
CHAPO	2022-09-30	21	238,23
COLBUN	2022-09-30	21	425,82
INVERNADA	2022-09-30	21	1285,8
LAJA	2022-09-30	21	1317,58
MACHICURA	2022-09-30	21	256,7
MAULE	2022-09-30	21	2158,62
MELADO	2022-09-30	21	646,66
PANGUE	2022-09-30	21	509,2
POLCURA	2022-09-30	21	735,83
RALCO	2022-09-30	21	718,94
RAPEL	2022-09-30	21	103,87
ANGOSTURA	2022-09-30	22	316,32
CHAPO	2022-09-30	22	238,23
COLBUN	2022-09-30	22	425,81
INVERNADA	2022-09-30	22	1285,81
LAJA	2022-09-30	22	1317,58
MACHICURA	2022-09-30	22	256,89
MAULE	2022-09-30	22	2158,62
MELADO	2022-09-30	22	646,64
PANGUE	2022-09-30	22	509,22
POLCURA	2022-09-30	22	735,76
RALCO	2022-09-30	22	718,94
RAPEL	2022-09-30	22	103,88
ANGOSTURA	2022-09-30	23	316,38
CHAPO	2022-09-30	23	238,23
COLBUN	2022-09-30	23	425,81
INVERNADA	2022-09-30	23	1285,81
LAJA	2022-09-30	23	1317,58
MACHICURA	2022-09-30	23	257,02
MAULE	2022-09-30	23	2158,62
MELADO	2022-09-30	23	646,61
PANGUE	2022-09-30	23	509,29
POLCURA	2022-09-30	23	735,79
RALCO	2022-09-30	23	718,92
RAPEL	2022-09-30	23	103,87
ANGOSTURA	2022-09-30	24	316,35
CHAPO	2022-09-30	24	238,23
COLBUN	2022-09-30	24	425,81
INVERNADA	2022-09-30	24	1285,82
LAJA	2022-09-30	24	1317,65
MACHICURA	2022-09-30	24	257,17
MAULE	2022-09-30	24	2158,62
MELADO	2022-09-30	24	646,59
PANGUE	2022-09-30	24	509,27
POLCURA	2022-09-30	24	735,84
RALCO	2022-09-30	24	718,91
RAPEL	2022-09-30	24	103,87
ANGOSTURA	2022-10-01	1	316,35
CHAPO	2022-10-01	1	238,23
COLBUN	2022-10-01	1	425,8
INVERNADA	2022-10-01	1	1285,84
LAJA	2022-10-01	1	1317,65
MACHICURA	2022-10-01	1	257,17
MAULE	2022-10-01	1	2158,62
MELADO	2022-10-01	1	646,52
PANGUE	2022-10-01	1	509,32
POLCURA	2022-10-01	1	735,78
RALCO	2022-10-01	1	718,89
RAPEL	2022-10-01	1	103,87
ANGOSTURA	2022-10-01	2	316,34
CHAPO	2022-10-01	2	238,23
COLBUN	2022-10-01	2	425,81
INVERNADA	2022-10-01	2	1285,86
LAJA	2022-10-01	2	1317,65
MACHICURA	2022-10-01	2	257,23
MAULE	2022-10-01	2	2158,62
MELADO	2022-10-01	2	646,46
PANGUE	2022-10-01	2	509,3
POLCURA	2022-10-01	2	735,47
RALCO	2022-10-01	2	718,88
RAPEL	2022-10-01	2	103,88
ANGOSTURA	2022-10-01	3	316,42
CHAPO	2022-10-01	3	238,24
COLBUN	2022-10-01	3	425,81
INVERNADA	2022-10-01	3	1285,87
LAJA	2022-10-01	3	1317,65
MACHICURA	2022-10-01	3	257,25
MAULE	2022-10-01	3	2158,62
MELADO	2022-10-01	3	646,44
PANGUE	2022-10-01	3	509,29
POLCURA	2022-10-01	3	735,26
RALCO	2022-10-01	3	718,86
RAPEL	2022-10-01	3	103,88
ANGOSTURA	2022-10-01	4	316,66
CHAPO	2022-10-01	4	238,24
COLBUN	2022-10-01	4	425,81
INVERNADA	2022-10-01	4	1285,89
LAJA	2022-10-01	4	1317,65
MACHICURA	2022-10-01	4	257,24
MAULE	2022-10-01	4	2158,62
MELADO	2022-10-01	4	646,43
PANGUE	2022-10-01	4	509,32
POLCURA	2022-10-01	4	734,94
RALCO	2022-10-01	4	718,85
RAPEL	2022-10-01	4	103,88
ANGOSTURA	2022-10-01	5	316,84
CHAPO	2022-10-01	5	238,24
COLBUN	2022-10-01	5	425,81
INVERNADA	2022-10-01	5	1285,9
LAJA	2022-10-01	5	1317,65
MACHICURA	2022-10-01	5	257,25
MAULE	2022-10-01	5	2158,62
MELADO	2022-10-01	5	646,41
PANGUE	2022-10-01	5	509,42
POLCURA	2022-10-01	5	734,41
RALCO	2022-10-01	5	718,83
RAPEL	2022-10-01	5	103,88
ANGOSTURA	2022-10-01	6	316,9
CHAPO	2022-10-01	6	238,24
COLBUN	2022-10-01	6	425,81
INVERNADA	2022-10-01	6	1285,92
LAJA	2022-10-01	6	1317,65
MACHICURA	2022-10-01	6	257,23
MAULE	2022-10-01	6	2158,62
MELADO	2022-10-01	6	646,4
PANGUE	2022-10-01	6	509,53
POLCURA	2022-10-01	6	734,0
RALCO	2022-10-01	6	718,81
RAPEL	2022-10-01	6	103,88
ANGOSTURA	2022-10-01	7	316,9
CHAPO	2022-10-01	7	238,24
COLBUN	2022-10-01	7	425,81
INVERNADA	2022-10-01	7	1285,94
LAJA	2022-10-01	7	1317,65
MACHICURA	2022-10-01	7	257,19
MAULE	2022-10-01	7	2158,62
MELADO	2022-10-01	7	646,38
PANGUE	2022-10-01	7	509,56
POLCURA	2022-10-01	7	733,93
RALCO	2022-10-01	7	718,82
RAPEL	2022-10-01	7	103,88
ANGOSTURA	2022-10-01	8	316,9
CHAPO	2022-10-01	8	238,24
COLBUN	2022-10-01	8	425,83
INVERNADA	2022-10-01	8	1285,96
LAJA	2022-10-01	8	1317,65
MACHICURA	2022-10-01	8	257,08
MAULE	2022-10-01	8	2158,62
MELADO	2022-10-01	8	646,35
PANGUE	2022-10-01	8	509,65
POLCURA	2022-10-01	8	733,92
RALCO	2022-10-01	8	718,79
RAPEL	2022-10-01	8	103,88
ANGOSTURA	2022-10-01	9	316,93
CHAPO	2022-10-01	9	238,23
COLBUN	2022-10-01	9	425,84
INVERNADA	2022-10-01	9	1285,97
LAJA	2022-10-01	9	1317,65
MACHICURA	2022-10-01	9	256,97
MAULE	2022-10-01	9	2158,62
MELADO	2022-10-01	9	646,44
PANGUE	2022-10-01	9	509,72
POLCURA	2022-10-01	9	733,91
RALCO	2022-10-01	9	718,8
RAPEL	2022-10-01	9	103,89
ANGOSTURA	2022-10-01	10	316,97
CHAPO	2022-10-01	10	238,23
COLBUN	2022-10-01	10	425,85
INVERNADA	2022-10-01	10	1285,98
LAJA	2022-10-01	10	1317,65
MACHICURA	2022-10-01	10	256,94
MAULE	2022-10-01	10	2158,62
MELADO	2022-10-01	10	646,56
PANGUE	2022-10-01	10	509,78
POLCURA	2022-10-01	10	733,98
RALCO	2022-10-01	10	718,83
RAPEL	2022-10-01	10	103,89
ANGOSTURA	2022-10-01	11	316,88
CHAPO	2022-10-01	11	238,23
COLBUN	2022-10-01	11	425,86
INVERNADA	2022-10-01	11	1286,0
LAJA	2022-10-01	11	1317,65
MACHICURA	2022-10-01	11	256,92
MAULE	2022-10-01	11	2158,62
MELADO	2022-10-01	11	646,71
PANGUE	2022-10-01	11	509,77
POLCURA	2022-10-01	11	734,22
RALCO	2022-10-01	11	718,85
RAPEL	2022-10-01	11	103,89
ANGOSTURA	2022-10-01	12	316,72
CHAPO	2022-10-01	12	238,23
COLBUN	2022-10-01	12	425,86
INVERNADA	2022-10-01	12	1286,01
LAJA	2022-10-01	12	1317,65
MACHICURA	2022-10-01	12	256,88
MAULE	2022-10-01	12	2158,62
MELADO	2022-10-01	12	646,9
PANGUE	2022-10-01	12	509,76
POLCURA	2022-10-01	12	734,54
RALCO	2022-10-01	12	718,86
RAPEL	2022-10-01	12	103,89
ANGOSTURA	2022-10-01	13	316,58
CHAPO	2022-10-01	13	238,22
COLBUN	2022-10-01	13	425,86
INVERNADA	2022-10-01	13	1286,03
LAJA	2022-10-01	13	1317,65
MACHICURA	2022-10-01	13	256,85
MAULE	2022-10-01	13	2158,62
MELADO	2022-10-01	13	647,08
PANGUE	2022-10-01	13	509,69
